application_id,candidate_id,resume_id,vacancy_title,platform,status_norm,y_interview,application_date,resume_domain,similarity_resume_vacancy,apply_month,apply_dow
app2_00218,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-10-07,gamedev,0.361,10,0
app2_00219,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,interview,1,2024-04-26,gamedev,0.481,4,4
app2_00220,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-10-03,gamedev,0.745,10,3
app2_00221,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-07-14,gamedev,0.5,7,6
app2_00222,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-07-26,gamedev,0.436,7,4
app2_00223,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-11-28,gamedev,0.845,11,3
app2_00224,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-08-31,gamedev,0.405,8,5
app2_00225,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-09-04,gamedev,0.441,9,2
app2_00226,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-10-11,gamedev,0.592,10,4
app2_00227,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-07-03,gamedev,0.481,7,2
app2_00228,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-19,gamedev,0.497,12,3
app2_00229,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-10-16,gamedev,0.432,10,2
app2_00230,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-13,gamedev,0.42,12,4
app2_00231,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-03-14,gamedev,0.474,3,3
app2_00232,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-27,gamedev,0.485,9,4
app2_00233,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-09-07,gamedev,0.473,9,5
app2_00234,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-05,gamedev,0.448,8,0
app2_00235,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-01-17,gamedev,0.435,1,2
app2_00236,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-10-22,gamedev,0.61,10,1
app2_00237,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-02-21,gamedev,0.486,2,2
app2_00238,cand_06,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-01-08,gamedev,0.667,1,0
app2_00239,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,interview,1,2024-06-09,gamedev,0.586,6,6
app2_00240,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-06,gamedev,0.325,6,3
app2_00241,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-01-13,gamedev,0.48,1,5
app2_00242,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-05-29,gamedev,0.336,5,2
app2_00243,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-09-18,gamedev,0.614,9,2
app2_00244,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-09-29,gamedev,0.735,9,6
app2_00245,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-11-03,gamedev,0.493,11,6
app2_00246,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-07-03,gamedev,0.612,7,2
app2_00247,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-04-10,gamedev,0.447,4,2
app2_00248,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-25,gamedev,0.7,5,5
app2_00249,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,interview,1,2024-09-29,gamedev,0.504,9,6
app2_00250,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-18,gamedev,0.507,4,3
app2_00251,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-20,gamedev,0.488,4,5
app2_00252,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-07-10,gamedev,0.799,7,2
app2_00253,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-01-27,gamedev,0.527,1,5
app2_00254,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-22,gamedev,0.344,4,0
app2_00255,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-02-13,gamedev,0.493,2,1
app2_00256,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-09-12,gamedev,0.399,9,3
app2_00257,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,interview,1,2024-01-17,gamedev,0.53,1,2
app2_00258,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-01-26,gamedev,0.385,1,4
app2_00259,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-08-31,gamedev,0.415,8,5
app2_00260,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,interview,1,2024-10-15,gamedev,0.654,10,1
app2_00261,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-05,gamedev,0.481,8,0
app2_00262,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-13,gamedev,0.445,12,4
app2_00263,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-10-03,gamedev,0.493,10,3
app2_00264,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-10-24,gamedev,0.489,10,3
app2_00265,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-01-30,gamedev,0.597,1,1
app2_00266,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-11-30,gamedev,0.257,11,5
app2_00267,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-06-19,gamedev,0.372,6,2
app2_00268,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-02-06,gamedev,0.534,2,1
app2_00269,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-09-27,gamedev,0.497,9,4
app2_00270,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-05-06,gamedev,0.504,5,0
app2_00271,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-04-07,gamedev,0.337,4,6
app2_00272,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-02-22,gamedev,0.414,2,3
app2_00273,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-08,gamedev,0.295,11,4
app2_00274,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-07-12,gamedev,0.344,7,4
app2_00275,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-11-03,gamedev,0.296,11,6
app2_00276,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-06-04,gamedev,0.344,6,1
app2_00277,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-21,gamedev,0.249,9,5
app2_00278,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-12-02,gamedev,0.465,12,0
app2_00279,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-04,gamedev,0.428,1,3
app2_00280,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-02,gamedev,0.527,12,0
app2_00281,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-04,gamedev,0.502,7,3
app2_00282,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-06-30,gamedev,0.487,6,6
app2_00283,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-14,gamedev,0.439,8,2
app2_00284,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-10-09,gamedev,0.467,10,2
app2_00285,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-10-20,gamedev,0.357,10,6
app2_00286,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-01-05,gamedev,0.307,1,4
app2_00287,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-05-04,gamedev,0.506,5,5
app2_00288,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-05-19,gamedev,0.447,5,6
app2_00289,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-26,gamedev,0.481,6,2
app2_00290,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-12-02,gamedev,0.426,12,0
app2_00291,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-27,gamedev,0.432,9,4
app2_00292,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-12,gamedev,0.492,12,3
app2_00293,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,interview,1,2024-03-14,gamedev,0.802,3,3
app2_00294,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-07-01,gamedev,0.397,7,0
app2_00295,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-08-02,gamedev,0.484,8,4
app2_00296,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-12-23,gamedev,0.681,12,0
app2_00297,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-07-26,gamedev,0.387,7,4
app2_00298,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-06-27,gamedev,0.583,6,3
app2_00299,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,test,1,2024-02-18,gamedev,0.807,2,6
app2_00300,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-10-08,gamedev,0.444,10,1
app2_00301,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-03-29,gamedev,0.447,3,4
app2_00302,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-03-04,gamedev,0.34,3,0
app2_00303,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-12-28,gamedev,0.376,12,5
app2_00304,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-04-06,gamedev,0.713,4,5
app2_00305,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-02-15,gamedev,0.628,2,3
app2_00306,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-06-15,gamedev,0.509,6,5
app2_00307,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-04,gamedev,0.299,4,3
app2_00308,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-03-06,gamedev,0.421,3,2
app2_00309,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-01,gamedev,0.481,4,0
app2_00310,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-05-24,gamedev,0.581,5,4
app2_00311,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-08-15,gamedev,0.424,8,3
app2_00312,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-05-21,gamedev,0.464,5,1
app2_00313,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-25,gamedev,0.294,9,2
app2_00314,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-04-09,gamedev,0.48,4,1
app2_00315,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-13,gamedev,0.437,3,2
app2_00316,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-03-02,gamedev,0.565,3,5
app2_00317,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-18,gamedev,0.291,4,3
app2_00318,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-12-18,gamedev,0.46,12,2
app2_00319,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-03-09,gamedev,0.282,3,5
app2_00320,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-07-11,gamedev,0.411,7,3
app2_00321,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-01,gamedev,0.39,3,4
app2_00322,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-12-05,gamedev,0.609,12,3
app2_00323,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-05-09,gamedev,0.478,5,3
app2_00324,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-26,gamedev,0.508,8,0
app2_00325,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-05-27,gamedev,0.417,5,0
app2_00326,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-04-23,gamedev,0.695,4,1
app2_00327,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-01-09,gamedev,0.521,1,1
app2_00328,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-08-24,gamedev,0.299,8,5
app2_00329,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-03-13,gamedev,0.468,3,2
app2_00330,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-10-02,gamedev,0.734,10,2
app2_00331,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-07-06,gamedev,0.535,7,5
app2_00332,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-10-14,gamedev,0.559,10,0
app2_00333,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-04-14,gamedev,0.565,4,6
app2_00334,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-06,gamedev,0.588,12,4
app2_00335,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-10-09,gamedev,0.477,10,2
app2_00336,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-15,gamedev,0.477,6,5
app2_00337,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-09-30,gamedev,0.29,9,0
app2_00338,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,offer,1,2024-12-23,gamedev,0.474,12,0
app2_00339,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-05-04,gamedev,0.535,5,5
app2_00340,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-10-30,gamedev,0.445,10,2
app2_00341,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-01-10,gamedev,0.543,1,2
app2_00342,cand_06,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-05-08,gamedev,0.651,5,2
app2_00343,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-10,gamedev,0.433,9,1
app2_00344,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-07-10,gamedev,0.448,7,2
app2_00345,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-06-28,gamedev,0.44,6,4
app2_00346,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-03-25,gamedev,0.259,3,0
app2_00347,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-04-15,gamedev,0.486,4,0
app2_00348,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-12-11,gamedev,0.502,12,2
app2_00349,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-08-28,gamedev,0.406,8,2
app2_00350,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-04-21,gamedev,0.343,4,6
app2_00351,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-08-08,gamedev,0.505,8,3
app2_00352,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-12-12,gamedev,0.593,12,3
app2_00353,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-10-27,gamedev,0.513,10,6
app2_00354,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-02-03,gamedev,0.846,2,5
app2_00355,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-03-16,gamedev,0.603,3,5
app2_00356,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-04-09,gamedev,0.512,4,1
app2_00357,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-10-16,gamedev,0.413,10,2
app2_00358,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-02-08,gamedev,0.545,2,3
app2_00359,cand_06,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-06-17,gamedev,0.32,6,0
app2_00360,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-11-04,gamedev,0.511,11,0
app2_00361,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-02-12,gamedev,0.41,2,0
app2_00362,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-07-22,gamedev,0.842,7,0
app2_00363,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,interview,1,2024-04-01,gamedev,0.561,4,0
app2_00364,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-09-14,gamedev,0.393,9,5
app2_00365,cand_06,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-01-11,gamedev,0.669,1,3
app2_00366,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-07-30,gamedev,0.48,7,1
app2_00367,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-01-13,gamedev,0.391,1,5
app2_00368,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-10-14,gamedev,0.506,10,0
app2_00369,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-03-10,gamedev,0.462,3,6
app2_00370,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-05-18,gamedev,0.356,5,5
app2_00371,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-07-21,gamedev,0.554,7,6
app2_00372,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-27,gamedev,0.688,6,3
app2_00373,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-05-10,gamedev,0.737,5,4
app2_00374,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-05,gamedev,0.236,9,3
app2_00375,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-07,gamedev,0.398,1,6
app2_00376,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-02-07,gamedev,0.459,2,2
app2_00377,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-07,gamedev,0.495,6,4
app2_00378,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-09-25,gamedev,0.543,9,2
app2_00379,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-08-17,gamedev,0.53,8,5
app2_00380,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-14,gamedev,0.338,12,5
app2_00381,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-09-24,gamedev,0.492,9,1
app2_00382,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-02-21,gamedev,0.466,2,2
app2_00383,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-02-21,gamedev,0.405,2,2
app2_00384,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,screening,1,2024-06-08,gamedev,0.422,6,5
app2_00385,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,screening,1,2024-09-26,gamedev,0.542,9,3
app2_00386,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-20,gamedev,0.282,12,4
app2_00387,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-01-25,gamedev,0.335,1,3
app2_00388,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-12-02,gamedev,0.504,12,0
app2_00389,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-08-20,gamedev,0.474,8,1
app2_00390,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-06-27,gamedev,0.384,6,3
app2_00391,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-12-08,gamedev,0.508,12,6
app2_00392,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-09-07,gamedev,0.598,9,5
app2_00393,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-02-02,gamedev,0.472,2,4
app2_00394,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-02,gamedev,0.403,6,6
app2_00395,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-05-07,gamedev,0.506,5,1
app2_00396,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-03-29,gamedev,0.492,3,4
app2_00397,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-03-30,gamedev,0.447,3,5
app2_00398,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-12-05,gamedev,0.46,12,3
app2_00399,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,screening,1,2024-10-23,gamedev,0.534,10,2
app2_00400,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-12-20,gamedev,0.775,12,4
app2_00401,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-05,gamedev,0.44,3,1
app2_00402,cand_04,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-10-14,gamedev,0.469,10,0
app2_00403,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-10-13,gamedev,0.546,10,6
app2_00404,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-10-06,gamedev,0.319,10,6
app2_00405,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-11-18,gamedev,0.723,11,0
app2_00406,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-03-30,gamedev,0.49,3,5
app2_00407,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-27,gamedev,0.318,5,0
app2_00408,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-24,gamedev,0.604,12,1
app2_00409,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-09-26,gamedev,0.702,9,3
app2_00410,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-05-15,gamedev,0.607,5,2
app2_00411,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-10-11,gamedev,0.551,10,4
app2_00412,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-05,gamedev,0.483,6,2
app2_00413,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-09-22,gamedev,0.434,9,6
app2_00414,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-04-19,gamedev,0.397,4,4
app2_00415,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-04-09,gamedev,0.517,4,1
app2_00416,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-05-26,gamedev,0.245,5,6
app2_00417,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-06,gamedev,0.727,3,2
app2_00418,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-09-09,gamedev,0.526,9,0
app2_00419,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-08-24,gamedev,0.586,8,5
app2_00420,cand_06,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-04-07,gamedev,0.285,4,6
app2_00421,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-04-01,gamedev,0.617,4,0
app2_00422,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-06-01,gamedev,0.421,6,5
app2_00423,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-03-03,gamedev,0.619,3,6
app2_00424,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-11-05,gamedev,0.433,11,1
app2_00425,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-25,gamedev,0.489,3,0
app2_00426,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-12,gamedev,0.326,7,4
app2_00427,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-03-03,gamedev,0.516,3,6
app2_00428,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,screening,1,2024-11-13,gamedev,0.485,11,2
app2_00429,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-12-14,gamedev,0.453,12,5
app2_00430,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-12-28,gamedev,0.514,12,5
app2_00431,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-31,gamedev,0.408,7,2
app2_00432,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-10-11,gamedev,0.578,10,4
app2_00433,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-08-20,gamedev,0.525,8,1
app2_00434,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-26,gamedev,0.272,12,3
app2_00435,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-07,gamedev,0.444,7,6
app2_00436,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-14,gamedev,0.488,6,4
